date,yield,close,close_1
2004/10/18,4.976,97.2932,95.25986892
2004/10/19,5.0155,97.3304,95.22403836
2004/10/20,4.9828,97.3935,95.2536987
2004/10/21,4.9709,97.2926,95.26449711
2004/10/22,5.0224,97.3241,95.21778211
2004/10/25,4.9166,97.2487,95.31380163
2004/10/26,4.9979,97.1213,95.24000004
2004/10/27,4.9144,97.186,95.31580031
2004/10/28,5.1274,97.21,95.12267972
2004/10/29,4.8246,96.3874,95.39745441
2004/11/1,5.073,96.3327,95.17192809
2004/11/2,5.1175,96.1381,95.1316384
2004/11/3,5.1649,96.1538,95.0887606
2004/11/4,5.1333,96.1202,95.11734151
2004/11/5,5.1609,95.9529,95.09237749
2004/11/8,5.1915,95.9407,95.0647153
2004/11/9,5.1584,95.9007,95.09463818
2004/11/10,5.1843,95.995,95.07122261
2004/11/11,5.2714,95.9678,94.99256208
2004/11/12,5.2956,96.0811,94.97073002
2004/11/15,5.2664,95.8829,94.99707409
2004/11/16,5.1902,95.8956,95.06589017
2004/11/17,5.2479,95.8121,95.01377225
2004/11/18,5.2584,95.7492,95.00429419
2004/11/19,5.2413,95.76,95.01973085
2004/11/22,5.359,95.7333,94.91358118
2004/11/23,5.3341,95.7432,94.93601787
2004/11/24,5.274,95.8404,94.99021601
2004/11/25,5.3029,95.9267,94.96414629
2004/11/26,5.4071,96.0388,94.87026965
2004/11/29,5.3187,96.0973,94.94989969
2004/11/30,5.3419,96.1057,94.92898837
2004/12/1,5.2554,96.1325,95.00700202
2004/12/2,5.3109,96.168,94.95693228
2004/12/3,5.3427,96.3108,94.92826745
2004/12/6,5.4127,96.1198,94.86522971
2004/12/7,5.3266,96.0145,94.94277799
2004/12/8,5.3685,96.1997,94.9050238
2004/12/9,5.2732,96.4327,94.99093786
2004/12/10,5.1744,96.5113,95.0801716
2004/12/13,5.2915,96.5154,94.97442814
2004/12/14,5.2528,96.4004,95.00934892
2004/12/15,5.2611,96.272,95.00185729
2004/12/16,5.2419,96.2372,95.01918913
2004/12/17,5.2252,96.1926,95.03426936
2004/12/20,5.1804,95.8132,95.07474777
2004/12/21,5.317,95.7478,94.95143234
2004/12/22,5.2851,96.1737,94.98020138
2004/12/23,5.3439,96.1795,94.9271861
2004/12/24,5.272,96.1875,94.99202067
2004/12/27,5.2118,95.9964,95.04637313
2004/12/28,4.4611,95.7289,95.72941506
2004/12/29,4.7165,95.8586,95.49593426
2004/12/30,5.2506,95.843,95.01133485
2004/12/31,4.7332,95.8048,95.48070717
2005/1/4,5.2221,95.8516,95.03706921
2005/1/5,5.0084,96.1314,95.2304768
2005/1/6,5.1707,96.5215,95.08351661
2005/1/7,5.1533,96.5894,95.09925033
2005/1/10,5.1988,96.8413,95.05811853
2005/1/11,5.1536,96.888,95.09897902
2005/1/12,5.1645,96.9455,95.08912228
2005/1/13,5.2205,97.0179,95.03851436
2005/1/14,4.9943,97.2148,95.24326559
2005/1/17,4.9739,97.5465,95.26177459
2005/1/18,5.0648,97.9186,95.17935598
2005/1/19,5.0085,97.8843,95.23038611
2005/1/20,4.9256,97.6998,95.30562608
2005/1/21,4.9313,97.8616,95.30044896
2005/1/24,4.9654,98.0696,95.2694888
2005/1/25,5.0338,98.3676,95.20744751
2005/1/26,5.0081,99.0411,95.23074887
2005/1/27,4.9684,98.633,95.266766
2005/1/28,4.9038,98.7793,95.32543149
2005/1/31,4.8982,98.8577,95.33052045
2005/2/1,4.8877,98.9447,95.34006371
2005/2/2,4.9248,98.9069,95.30635274
2005/2/3,4.9044,98.9448,95.32488628
2005/2/4,4.939,99.2878,95.2934562
2005/2/16,4.7565,99.312,95.4594703
2005/2/17,4.8378,99.5526,95.38544304
2005/2/18,4.8342,99.8152,95.38871857
2005/2/21,4.845,99.791,95.37889265
2005/2/22,4.6593,99.8002,95.54812616
2005/2/23,4.7866,99.81,95.43204952
2005/2/24,4.713,99.757,95.49912618
2005/2/25,4.6127,100.7375,95.59068832
2005/2/28,4.8334,101.0281,95.38944649
2005/3/1,4.7203,100.9913,95.49246899
2005/3/2,4.7212,100.7762,95.4916483
2005/3/3,4.6723,100.4281,95.53625935
2005/3/4,4.7638,100.6593,95.45281863
2005/3/7,4.7254,100.7254,95.48781862
2005/3/8,4.7335,100.8277,95.48043367
2005/3/9,4.6366,100.7653,95.56885449
2005/3/10,4.6433,100.9492,95.5627355
2005/3/11,4.6187,101.1418,95.58520609
2005/3/14,4.5979,101.4215,95.60421385
2005/3/15,4.5642,101.8209,95.63502614
2005/3/16,4.5725,101.7489,95.62743551
2005/3/17,4.4573,102.3864,95.73289756
2005/3/18,4.4315,102.3391,95.75654855
2005/3/21,4.4033,102.0396,95.78241301
2005/3/22,4.4321,101.9723,95.7559984
2005/3/23,4.5281,101.6798,95.66805481
2005/3/24,4.4631,101.788,95.72758228
2005/3/25,4.4635,101.8412,95.72721573
2005/3/28,4.3783,101.9073,95.80535418
2005/3/29,4.3433,102.3542,95.83749028
2005/3/30,4.1636,102.2694,96.00282632
2005/3/31,4.1203,102.0668,96.04275055
2005/4/1,4.2679,102.1346,95.90679394
2005/4/4,4.1076,102.2203,96.05446672
2005/4/5,4.1051,102.4858,96.0567734
2005/4/6,4.1641,102.7258,96.0023655
2005/4/7,4.0798,102.7751,96.08012314
2005/4/8,4.0903,103.1226,96.07043115
2005/4/11,4.16,103.6563,96.00614439
2005/4/12,4.0229,104.4289,96.13267848
2005/4/13,4.0652,104.3285,96.09360286
2005/4/14,4.0287,104.5181,96.12731871
2005/4/15,4.0379,104.5311,96.11881824
2005/4/18,3.9734,105.7079,96.17844564
2005/4/19,3.9847,105.8741,96.16799395
2005/4/20,4.0468,105.8722,96.11059639
2005/4/21,3.9981,105.4328,96.15560284
2005/4/22,4.0433,104.8925,96.11382953
2005/4/25,3.955,105.4026,96.19546919
2005/4/26,4.0442,105.7259,96.11299813
2005/4/27,4.0537,105.7913,96.10422311
2005/4/28,4.0137,105.9352,96.1411814
2005/4/29,4.0665,105.8884,96.09240245
2005/5/9,4.0161,105.9812,96.1389631
2005/5/10,3.9652,106.2698,96.18603148
2005/5/11,3.9218,106.6616,96.22620085
2005/5/12,3.9595,106.7044,96.19130527
2005/5/13,3.8822,107.5662,96.26288238
2005/5/16,3.9832,107.8969,96.16938121
2005/5/17,3.935,107.5697,96.21397989
2005/5/18,3.8757,107.9604,96.26890601
2005/5/19,3.843,107.9696,96.29922094
2005/5/20,3.7997,108.3827,96.33939212
2005/5/23,3.693,108.9601,96.43852526
2005/5/24,3.7293,109.0255,96.40477666
2005/5/25,3.681,109.0909,96.44968702
2005/5/26,3.7374,109.1226,96.39724921
2005/5/27,3.7519,108.8402,96.38377707
2005/5/30,3.8097,108.24,96.33011173
2005/5/31,3.8469,108.1482,96.29560439
2005/6/1,3.8036,108.3818,96.33577256
2005/6/2,3.7773,108.4921,96.36018667
2005/6/3,3.7774,108.5463,96.36009382
2005/6/6,3.715,108.6863,96.41806875
2005/6/7,3.7696,108.7629,96.36733687
2005/6/8,3.7747,108.8057,96.3626009
2005/6/9,3.7642,108.9945,96.37235193
2005/6/10,3.7272,109.3964,96.40672842
2005/6/13,3.7023,110.1982,96.42987668
2005/6/14,3.7634,110.2412,96.37309494
2005/6/15,3.5681,110.8113,96.55482721
2005/6/16,3.4959,110.7308,96.62218503
2005/6/17,3.4813,110.9981,96.63581729
2005/6/20,3.5217,110.7792,96.59810455
2005/6/21,3.5434,110.8109,96.57786011
2005/6/22,3.5291,110.966,96.59119996
2005/6/23,3.421,110.9528,96.69216117
2005/6/24,3.5004,110.7602,96.61798409
2005/6/27,3.7683,110.6422,96.36854415
2005/6/28,3.6306,110.6403,96.49659464
2005/6/29,3.5861,110.7169,96.53804902
2005/6/30,3.653,110.715,96.47574117
2005/7/1,3.5783,110.7803,96.54531886
2005/7/4,3.5905,110.8082,96.53394858
2005/7/5,3.5329,110.9969,96.58765475
2005/7/6,3.536,111.3203,96.58476279
2005/7/7,3.3891,111.7895,96.72199487
2005/7/8,3.3102,112.0903,96.79586333
2005/7/11,3.3298,112.0958,96.77750271
2005/7/12,3.2836,111.9928,96.82079246
2005/7/13,3.2273,112.047,96.87359836
2005/7/14,3.2041,112.0563,96.89537528
2005/7/15,3.2849,112.1553,96.81957382
2005/7/18,3.3014,112.0822,96.80410914
2005/7/19,3.3426,111.7326,96.76551587
2005/7/20,3.3833,111.8315,96.72742116
2005/7/21,3.3861,111.7286,96.7248015
2005/7/22,3.3633,111.8052,96.74613717
2005/7/25,3.4366,112.607,96.67757834
2005/7/26,3.4747,113.0986,96.64198108
2005/7/27,3.5569,113.2762,96.56526991
2005/7/28,3.3667,113.2517,96.74295494
2005/7/29,3.3874,113.2834,96.72358527
2005/8/1,3.2113,113.1878,96.88861588
2005/8/2,3.2981,113.2083,96.80720168
2005/8/3,3.2242,112.7241,96.87650764
2005/8/4,3.1522,112.3183,96.94412722
2005/8/5,3.1511,112.3949,96.94516103
2005/8/8,3.1784,112.232,96.91951029
2005/8/9,3.2738,112.2413,96.82998011
2005/8/10,3.2313,112.0824,96.86984471
2005/8/11,3.2997,111.1495,96.80570224
2005/8/12,3.2928,111.1811,96.8121689
2005/8/15,3.3398,111.4782,96.76813774
2005/8/16,3.3064,111.5098,96.79942385
2005/8/17,3.3434,111.5079,96.76476679
2005/8/18,3.2974,111.5284,96.8078577
2005/8/19,3.3922,111.6947,96.71909486
2005/8/22,3.3074,112.0927,96.79848685
2005/8/23,3.2609,112.6853,96.84207672
2005/8/24,3.3213,112.5823,96.78546437
2005/8/25,3.4579,112.6477,96.65767428
2005/8/26,3.4414,112.6794,96.6730922
2005/8/29,3.4528,112.7409,96.6624393
2005/8/30,3.5014,112.7502,96.61705059
2005/8/31,3.5608,112.7033,96.56163336
2005/9/1,3.511,112.32,96.60808996
2005/9/2,3.5395,112.3181,96.58149788
2005/9/5,3.5278,112.3571,96.59241286
2005/9/6,3.4421,112.4113,96.67243801
2005/9/7,3.4427,112.5776,96.67187728
2005/9/8,3.3796,112.6653,96.73088308
2005/9/9,3.3622,112.8316,96.74716676
2005/9/12,3.3343,113.0164,96.77328825
2005/9/13,3.2859,113.1491,96.81863643
2005/9/14,3.3046,112.9453,96.8011105
2005/9/15,3.3103,113.2126,96.79576964
2005/9/16,3.1838,113.4237,96.91443812
2005/9/19,3.2322,113.4292,96.86900018
2005/9/20,3.3878,113.566,96.72321106
2005/9/21,3.3698,113.7028,96.74005367
2005/9/22,3.208,113.5852,96.89171382
2005/9/23,3.2703,113.5716,96.83326184
2005/9/26,3.3604,113.5657,96.74885159
2005/9/27,3.3999,113.8758,96.71189237
2005/9/28,3.206,114.3247,96.89359146
2005/9/29,3.1869,114.2996,96.91152656
2005/9/30,3.2404,114.5867,96.86130623
2005/10/10,3.1841,114.3355,96.91415635
2005/10/11,2.9987,114.692,97.08860403
2005/10/12,3.0104,115.164,97.07757663
2005/10/13,2.9959,115.6129,97.09124344
2005/10/14,3.0171,115.6687,97.07126293
2005/10/17,2.9694,115.917,97.11623065
2005/10/18,2.9479,116.0307,97.13651274
2005/10/19,2.9127,116.0287,97.16973707
2005/10/20,2.8718,116.0151,97.20837003
2005/10/21,2.8919,115.5969,97.18938031
2005/10/24,2.7938,115.2209,97.2821318
2005/10/25,2.922,115.3808,97.16095684
2005/10/26,2.8096,115.3095,97.26718127
2005/10/27,2.8717,115.0647,97.20846452
2005/10/28,2.9417,114.2186,97.1423631
2005/10/31,3.0613,113.7849,97.02963188
2005/11/1,2.98,113.9678,97.10623422
2005/11/2,2.979,113.8618,97.10717719
2005/11/3,3.0094,113.9292,97.07851905
2005/11/4,3.171,113.7769,96.92646189
2005/11/7,3.0234,113.7478,97.06532691
2005/11/8,3.1039,113.0867,96.98954162
2005/11/9,3.1317,112.0789,96.96339729
2005/11/10,3.1441,112.3197,96.95174033
2005/11/11,3.1598,112.2368,96.93698514
2005/11/14,3.1996,112.4389,96.89960039
2005/11/15,3.192,112.7722,96.90673696
2005/11/16,3.5099,112.7817,96.60911662
2005/11/17,3.4509,112.6641,96.66421462
2005/11/18,3.4946,112.3962,96.62339871
2005/11/21,3.4832,112.2399,96.63404301
2005/11/22,3.3614,112.4114,96.74791557
2005/11/23,3.3553,112.5019,96.7536256
2005/11/24,3.4622,112.5114,96.65365708
2005/11/25,3.4343,112.4632,96.6797281
2005/11/28,3.4318,112.5497,96.6820649
2005/11/29,3.3613,112.6287,96.74800917
2005/11/30,3.3255,112.5805,96.78153021
2005/12/1,3.3169,112.6131,96.78958621
2005/12/2,3.2544,112.9233,96.84817306
2005/12/5,3.3185,113.2641,96.78808732
2005/12/6,3.2601,113.5165,96.842827
2005/12/7,3.269,114.1389,96.83448082
2005/12/8,3.2844,114.1601,96.82004252
2005/12/9,3.3271,114.2274,96.78003157
2005/12/12,3.2389,114.6609,96.86271357
2005/12/13,3.2956,115.2138,96.80954465
2005/12/14,3.2309,114.9806,96.87022006
2005/12/15,3.2145,115.1752,96.885612
2005/12/16,3.1767,115.5432,96.92110719
2005/12/19,3.1542,115.5834,96.94224763
2005/12/20,3.1905,115.3733,96.90814561
2005/12/21,3.1296,115.059,96.96537173
2005/12/22,3.2789,115.427,96.82519856
2005/12/23,3.1474,115.7025,96.94863855
2005/12/26,3.2171,115.9162,96.88317149
2005/12/27,3.2485,115.9027,96.85370732
2005/12/28,3.1641,116.0162,96.9329447
2005/12/29,3.1746,116.0258,96.92307991
2005/12/30,3.2236,115.8967,96.87707075
2006/1/4,3.072,116.0602,97.01955914
2006/1/5,2.9971,116.2894,97.09011225
2006/1/6,3.0848,116.6343,97.00751226
2006/1/9,3.0634,116.6398,97.02765482
2006/1/10,3.0476,116.8228,97.0425318
2006/1/11,3.0678,117.0174,97.02351268
2006/1/12,3.0432,116.7958,97.04667557
2006/1/13,3.0229,116.9209,97.06579799
2006/1/16,3.0311,116.8341,97.05807276
2006/1/17,3.0129,117.202,97.07522068
2006/1/18,2.9972,117.3388,97.09001798
2006/1/19,2.9916,117.2212,97.09529709
2006/1/20,3.0439,117.196,97.04601631
2006/1/23,3.0789,116.7623,97.01306475
2006/1/24,2.9676,116.8296,97.11792836
2006/1/25,2.9589,116.9433,97.1261348
2006/2/6,3.0107,116.7575,97.07729391
2006/2/7,2.9412,116.559,97.14283494
2006/2/8,2.9715,116.3836,97.11425006
2006/2/9,2.8715,116.3237,97.20865351
2006/2/10,2.8673,116.7726,97.21262248
2006/2/13,2.8475,116.7897,97.23133766
2006/2/14,2.8723,117.0537,97.20789756
2006/2/15,2.9109,117.0633,97.17143665
2006/2/16,2.875,117.015,97.20534629
2006/2/17,2.9412,116.9668,97.14283494
2006/2/20,2.9124,117.0533,97.17002033
2006/2/21,2.9955,116.9935,97.09162051
2006/2/22,2.9172,116.7487,97.16548837
2006/2/23,2.9937,116.9202,97.09331736
2006/2/24,2.9451,117.1494,97.13915475
2006/2/27,2.9225,117.2822,97.16048483
2006/2/28,2.9266,117.1761,97.15661452
2006/3/1,2.9,117.3013,97.18172983
2006/3/2,2.9,117.3225,97.18172983
2006/3/3,2.87,117.3783,97.21007096
2006/3/6,2.93,117.4763,97.15340523
2006/3/7,2.9,117.4742,97.18172983
2006/3/8,2.88,117.4722,97.20062208
2006/3/9,2.88,117.4818,97.20062208
2006/3/10,2.89,117.4914,97.19117504
2006/3/13,2.9,117.4276,97.18172983
2006/3/14,2.9,117.2753,97.18172983
2006/3/15,2.91,117.2154,97.17228646
2006/3/16,2.91,117.1672,97.17228646
2006/3/17,2.92,117.1421,97.16284493
2006/3/20,2.93,116.9973,97.15340523
2006/3/21,2.92,116.8913,97.16284493
2006/3/22,2.93,116.6465,97.15340523
2006/3/23,2.912,117.0028,97.17039801
2006/3/24,2.9,116.9315,97.18172983
2006/3/27,2.92,116.9602,97.16284493
2006/3/28,2.92,116.9929,97.16284493
2006/3/29,2.94,116.9447,97.14396736
2006/3/30,2.94,116.9543,97.14396736
2006/3/31,2.94,116.8828,97.14396736
2006/4/3,2.92,116.923,97.16284493
2006/4/4,2.92,116.4701,97.16284493
2006/4/5,2.91,116.5259,97.17228646
2006/4/6,2.94,116.6049,97.14396736
2006/4/7,2.9291,116.8803,97.15425472
2006/4/10,2.93,116.8397,97.15340523
2006/4/11,2.97,116.5948,97.11566476
2006/4/12,2.98,116.3963,97.10623422
2006/4/13,2.9405,116.3828,97.14349551
2006/4/14,2.95,116.4155,97.13453133
2006/4/17,2.94,116.2014,97.14396736
2006/4/18,3.01,116.1763,97.0779536
2006/4/19,3.01,116.2089,97.0779536
2006/4/20,3,116.2763,97.08737864
2006/4/21,3.048,116.2859,97.04215511
2006/4/24,3.05,116.1065,97.04027171
2006/4/25,3.06,115.9311,97.03085581
2006/4/26,3.05,116.3452,97.04027171
2006/4/27,3.01,116.7941,97.0779536
2006/4/28,3.01,117.1043,97.0779536
2006/5/8,3.02,116.8415,97.06853038
2006/5/9,3,117.0361,97.08737864
2006/5/10,3,117.2885,97.08737864
2006/5/11,3,117.194,97.08737864
2006/5/12,3.02,117.0301,97.06853038
2006/5/15,3.03,116.7698,97.059109
2006/5/16,3.02,116.629,97.06853038
2006/5/17,3,116.9045,97.08737864
2006/5/18,3,116.8447,97.08737864
2006/5/19,2.99,116.9698,97.09680552
2006/5/22,3,116.9292,97.08737864
2006/5/23,3.02,116.8693,97.06853038
2006/5/24,3,116.902,97.08737864
2006/5/25,3,116.8769,97.08737864
2006/5/26,3,116.9327,97.08737864
2006/5/29,3.03,116.8804,97.059109
2006/5/30,3.02,116.9016,97.06853038
2006/5/31,3.02,116.8417,97.06853038
2006/6/1,3.03,116.7472,97.059109
2006/6/2,3.05,116.2365,97.04027171
2006/6/5,3.03,116.0686,97.059109
2006/6/6,3.02,115.8585,97.06853038
2006/6/7,3.05,115.6137,97.04027171
2006/6/8,3.05,115.6579,97.04027171
2006/6/9,3.03,115.6444,97.059109
2006/6/12,3.05,115.6384,97.04027171
2006/6/13,3.08,115.5786,97.01202949
2006/6/14,3.09,115.5998,97.00261907
2006/6/15,3.1,115.7133,96.99321048
2006/6/16,3.1,115.827,96.99321048
2006/6/19,3.12,115.3816,96.97439876
2006/6/20,3.1,115.3681,96.99321048
2006/6/21,3.15,115.1465,96.94619486
2006/6/22,3.12,115.0289,96.97439876
2006/6/23,3.13,114.7031,96.96499564
2006/6/26,3.15,114.94,96.94619486
2006/6/27,3.15,115.2617,96.94619486
2006/6/28,3.15,114.9938,96.94619486
2006/6/29,3.15,115.2231,96.94619486
2006/6/30,3.165,115.3483,96.93209906
2006/7/3,3.159,115.4348,96.93773689
2006/7/4,3.15,115.2132,96.94619486
2006/7/5,3.18,115.0493,96.91800737
2006/7/6,3.172,115.0705,96.92552243
2006/7/7,3.18,115.0801,96.91800737
2006/7/10,3.1729,115.1897,96.92467693
2006/7/11,3.1689,115.523,96.92843483
2006/7/12,3.2,115.6019,96.89922481
2006/7/13,3.23,115.4843,96.87106461
2006/7/14,3.235,115.4014,96.86637284
2006/7/17,3.2,115.511,96.89922481
2006/7/18,3.2,115.2778,96.89922481
2006/7/19,3.19,115.1949,96.90861518
2006/7/20,3.2,115.1928,96.89922481
2006/7/21,3.2,115.2371,96.89922481
2006/7/24,3.25,115.127,96.85230024
2006/7/25,3.24,115.1944,96.86168152
2006/7/26,3.25,115.2156,96.85230024
2006/7/27,3.275,115.2599,96.828855
2006/7/28,3.25,115.2116,96.85230024
2006/7/31,3.26,115.2403,96.84292078
2006/8/1,3.25,115.2846,96.85230024
2006/8/2,3.25,115.2826,96.85230024
2006/8/3,3.24,115.2806,96.86168152
2006/8/4,3.25,115.4173,96.85230024
2006/8/7,3.25,115.5155,96.85230024
2006/8/8,3.25,115.814,96.85230024
2006/8/9,3.26,115.7427,96.84292078
2006/8/10,3.26,116.0182,96.84292078
2006/8/11,3.255,116.1203,96.84761029
2006/8/14,3.245,116.149,96.85699065
2006/8/15,3.245,116.2742,96.85699065
2006/8/16,3.24,116.6768,96.86168152
2006/8/17,3.24,116.7211,96.86168152
2006/8/18,3.2,116.7769,96.89922481
2006/8/21,3.26,116.1465,96.84292078
2006/8/22,3.254,116.3642,96.84854824
2006/8/23,3.251,116.4547,96.85136221
2006/8/24,3.248,116.522,96.85417635
2006/8/25,3.2389,116.3582,96.86271357
2006/8/28,3.256,116.2366,96.84667235
2006/8/29,3.25,116.3156,96.85230024
2006/8/30,3.24,116.3946,96.86168152
2006/8/31,3.238,116.4041,96.86355799
2006/9/1,3.23,116.4137,96.87106461
2006/9/4,3.23,116.3961,96.87106461
2006/9/5,3.225,116.4519,96.87575684
2006/9/6,3.21,116.4962,96.88983626
2006/9/7,3.201,116.5174,96.89828587
2006/9/8,3.2,116.5384,96.89922481
2006/9/11,3.2,116.5556,96.89922481
2006/9/12,3.18,116.6113,96.91800737
2006/9/13,3.18,116.7365,96.91800737
2006/9/14,3.172,116.7345,96.92552243
2006/9/15,3.17,116.7903,96.92740138
2006/9/18,3.155,116.7903,96.94149581
2006/9/19,3.15,116.7903,96.94619486
2006/9/20,3.13,116.7903,96.96499564
2006/9/21,3.11,116.7903,96.9838037
2006/9/22,3.05,116.7903,97.04027171
2006/9/25,3,116.7903,97.08737864
2006/9/26,3,116.7903,97.08737864
2006/9/27,3,116.7903,97.08737864
2006/9/28,3,116.7903,97.08737864
2006/9/29,3,116.7903,97.08737864
2006/10/9,3,116.7903,97.08737864
2006/10/10,2.99,116.7903,97.09680552
2006/10/11,2.97,116.7903,97.11566476
2006/10/12,2.9552,116.7903,97.12962531
2006/10/13,2.9541,116.7903,97.13066308
2006/10/16,2.9567,116.7903,97.12821021
2006/10/17,2.9533,116.7903,97.13141784
2006/10/18,2.9535,116.7903,97.13122915
2006/10/19,2.954,116.7903,97.13075743
2006/10/20,2.9523,116.7903,97.1323613
2006/10/23,2.9492,116.7903,97.13528614
2006/10/24,2.9385,116.7903,97.14538292
2006/10/25,2.9498,116.7903,97.13472003
2006/10/26,2.9374,116.7903,97.14642103
2006/10/27,2.9397,116.7903,97.14425047
2006/10/30,2.9406,116.7903,97.14340115
2006/10/31,2.9512,116.7903,97.13339913
2006/11/1,2.9545,116.7903,97.13028571
2006/11/2,2.9557,116.7903,97.12915361
2006/11/3,2.9561,116.7903,97.12877625
2006/11/6,2.9844,116.7903,97.10208536
2006/11/7,2.989,116.7903,97.0977483
2006/11/8,2.9781,116.7903,97.10802588
2006/11/9,2.972,116.7903,97.1137785
2006/11/10,2.9595,116.7903,97.12556879
2006/11/13,2.9494,116.7903,97.13509744
2006/11/14,2.9682,116.7903,97.11736245
2006/11/15,2.9688,116.7903,97.11679654
2006/11/16,2.9725,116.7903,97.11330695
2006/11/17,2.9632,116.7903,97.12207857
2006/11/20,2.9806,116.7903,97.10566845
2006/11/21,2.9785,116.7903,97.10764868
2006/11/22,3.0518,116.7903,97.03857672
2006/11/23,3.0609,116.7903,97.03000847
2006/11/24,3.0655,116.7903,97.02567785
2006/11/27,3.02,116.7903,97.06853038
2006/11/28,2.9886,116.7903,97.09812542
2006/11/29,2.9811,116.7903,97.10519697
2006/11/30,2.9781,116.7903,97.10802588
2006/12/1,2.9936,116.7903,97.09341163
2006/12/4,2.9895,116.7903,97.09727691
2006/12/5,2.9912,116.7903,97.09567419
2006/12/6,2.9851,116.7903,97.10142535
2006/12/7,2.9947,116.7903,97.09237466
2006/12/8,3.0351,116.7903,97.0543048
2006/12/11,3.0527,116.7903,97.03772924
2006/12/12,3.0393,116.7903,97.05034875
2006/12/13,3.0461,116.7903,97.04394441
2006/12/14,3.0335,116.7903,97.05581194
2006/12/15,3.0402,116.7903,97.04950107
2006/12/18,3.0307,116.7903,97.05844957
2006/12/19,3.0232,116.7903,97.06551534
2006/12/20,3.0267,116.7903,97.06221785
2006/12/21,3.0199,116.7903,97.06862461
2006/12/22,3.0364,116.7903,97.05308027
2006/12/25,3.0408,116.7903,97.04893596
2006/12/26,3.0419,116.7903,97.04789993
2006/12/27,3.0408,116.7903,97.04893596
2006/12/28,3.026,116.7903,97.06287733
2006/12/29,3.0202,116.7903,97.06834194
2007/1/4,3.0239,116.7903,97.06485582
2007/1/5,3.0211,116.7903,97.06749394
2007/1/8,3.0356,116.7903,97.05383382
2007/1/9,3.0231,116.7903,97.06560956
2007/1/10,3.0102,116.7903,97.07776511
2007/1/11,3.0047,116.7903,97.08294864
2007/1/12,3.0202,116.7903,97.06834194
2007/1/15,3.0167,116.7903,97.07163984
2007/1/16,3.0175,116.7903,97.07088601
2007/1/17,3.0176,116.7903,97.07079179
2007/1/18,3.0273,116.7903,97.06165259
2007/1/19,3.032,116.7903,97.05722494
2007/1/22,3.0277,116.7903,97.06127575
2007/1/23,3.0373,116.7903,97.05223254
2007/1/24,3.0267,116.7903,97.06221785
2007/1/25,3.032,116.7903,97.05722494
2007/1/26,3.0374,116.7903,97.05213835
2007/1/29,3.0427,116.7903,97.04714647
2007/1/30,3.0559,116.7903,97.03471611
2007/1/31,3.0671,116.7903,97.02417163
2007/2/1,3.0676,116.7903,97.02370095
2007/2/2,3.0598,116.7903,97.03104411
2007/2/5,3.0765,116.7903,97.01532357
2007/2/6,3.0705,116.7903,97.02097108
2007/2/7,3.0704,116.7903,97.02106521
2007/2/8,3.0814,116.7903,97.01071192
2007/2/9,3.1171,116.7903,96.97712601
2007/2/12,3.1355,116.7903,96.9598247
2007/2/13,3.1367,116.7903,96.95869656
2007/2/14,3.137,116.7903,96.95841454
2007/2/15,3.1365,116.7903,96.95888458
2007/2/16,3.1361,116.7903,96.95926063
2007/2/26,3.12,116.7903,96.97439876
2007/2/27,3.1468,116.7903,96.9492025
2007/2/28,3.1466,116.7903,96.94939048
2007/3/1,3.1553,116.7903,96.94121388
2007/3/2,3.1683,116.7903,96.92899854
2007/3/5,3.1726,116.7903,96.92495876
2007/3/6,3.179,116.7903,96.91894668
2007/3/7,3.19,116.7903,96.90861518
2007/3/8,3.2192,116.7903,96.8812004
2007/3/9,3.223,116.7903,96.87763386
2007/3/12,3.2278,116.7903,96.87312914
2007/3/13,3.2051,116.7903,96.89443642
2007/3/14,3.2332,116.7903,96.86806183
2007/3/15,3.2876,116.7903,96.8170429
2007/3/16,3.3042,116.7903,96.80148532
2007/3/19,3.337,116.7903,96.77075975
2007/3/20,3.36,116.7903,96.74922601
2007/3/21,3.4,116.7903,96.71179884
2007/3/22,3.395,116.7903,96.71647565
2007/3/23,3.4235,116.7903,96.68982388
2007/3/26,3.42,116.7903,96.69309611
2007/3/27,3.42,116.7903,96.69309611
2007/3/28,3.4245,116.7903,96.688889
2007/3/29,3.4386,116.7903,96.67570907
2007/3/30,3.4338,116.7903,96.68019545
2007/4/2,3.43,116.7903,96.68374746
2007/4/3,3.4277,116.7903,96.68589749
2007/4/4,3.44,116.7903,96.67440062
2007/4/5,3.4441,116.7903,96.67056894
2007/4/6,3.4615,116.7903,96.65431102
2007/4/9,3.488,116.7903,96.62956092
2007/4/10,3.4829,116.7903,96.63432316
2007/4/11,3.493,116.7903,96.6248925
2007/4/12,3.4936,116.7903,96.62433233
2007/4/13,3.5202,116.7903,96.59950425
2007/4/16,3.5327,116.7903,96.58784133
2007/4/17,3.5391,116.7903,96.581871
2007/4/18,3.56,116.7903,96.5623793
2007/4/19,3.57,116.7903,96.5530559
2007/4/20,3.58,116.7903,96.54373431
2007/4/23,3.59,116.7903,96.53441452
2007/4/24,3.6139,116.7903,96.5121475
2007/4/25,3.6349,116.7903,96.49259082
2007/4/26,3.5931,116.7903,96.53152575
2007/4/27,3.5914,116.7903,96.53310989
2007/4/30,3.5916,116.7903,96.53292352
2007/5/8,3.5933,116.7903,96.53133938
2007/5/9,3.5906,116.7903,96.53385539
2007/5/10,3.63,116.7903,96.49715333
2007/5/11,3.68,116.7903,96.45061728
